assay,model,rho,params,DMS_id,MSA_Neff_L,MSA_Neff_L_category,UniProt_ID,taxon,seq_len,sel,lp,ld,llen,z_llen,cooks_d,leverage,high_influence
SPA_STAAU_Tsuboyama_2023_1LP1,ESM2 (650M),0.005,650000000.0,SPA_STAAU_Tsuboyama_2023_1LP1,37.48,Medium,SPA_STAAU,Prokaryote,55,Stability,-0.6757952668298763,0.26568105482419924,-0.6023346217482961,-1.2510479968876846,0.011019098352552853,0.026658564935741584,True
SPG1_STRSG_Olson_2014,ESM2 (650M),0.301,650000000.0,SPG1_STRSG_Olson_2014,0.0,Low,SPG1_STRSG,Prokaryote,448,Binding,-0.6757952668298763,-3.3081185273915414,0.308580702755604,0.6409216009202189,0.00379062837060234,0.11306796419257917,False
SPG1_STRSG_Wu_2016,ESM2 (650M),0.128,650000000.0,SPG1_STRSG_Wu_2016,1.34,Medium,SPG1_STRSG,Prokaryote,448,Binding,-0.6757952668298763,-1.1810137290267337,0.308580702755604,0.6409216009202189,0.004760364803458071,0.08207178377157717,False
SPG2_STRSG_Tsuboyama_2023_5UBS,ESM2 (650M),0.5,650000000.0,SPG2_STRSG_Tsuboyama_2023_5UBS,56.55,Medium,SPG2_STRSG,Prokaryote,56,Stability,-0.6757952668298763,0.4443140818699327,-0.5945092842363395,-1.2347947840292108,7.393462614917976e-08,0.025484414701992364,False
SPIKE_SARS2_Starr_2020_binding,ESM2 (650M),-0.018,650000000.0,SPIKE_SARS2_Starr_2020_binding,1.06,Medium,SPIKE_SARS2,Virus,1273,Binding,-0.6757952668298763,-1.2828126621267713,0.7621310924111153,1.5829449978473629,0.005093147282492605,0.09708260820303691,False
SPIKE_SARS2_Starr_2020_expression,ESM2 (650M),0.012,650000000.0,SPIKE_SARS2_Starr_2020_expression,1.06,Medium,SPIKE_SARS2,Virus,1273,Expression,-0.6757952668298763,-1.2828126621267713,0.7621310924111153,1.5829449978473629,0.0054815853744265355,0.08901760785444018,False
SPTN1_CHICK_Tsuboyama_2023_1TUD,ESM2 (650M),0.637,650000000.0,SPTN1_CHICK_Tsuboyama_2023_1TUD,285.61,High,SPTN1_CHICK,Eukaryote,60,Stability,-0.6757952668298763,1.1476548818358054,-0.5645460608588964,-1.1725612194404018,0.0002286125404774263,0.02859612846326635,False
SQSTM_MOUSE_Tsuboyama_2023_2RRU,ESM2 (650M),0.618,650000000.0,SQSTM_MOUSE_Tsuboyama_2023_2RRU,84.27,Medium,SQSTM_MOUSE,Eukaryote,40,Stability,-0.6757952668298763,0.617554466529699,-0.7406373199145777,-1.5383024685016238,0.0004166331574929158,0.0286005016476844,False
SR43C_ARATH_Tsuboyama_2023_2N88,ESM2 (650M),0.675,650000000.0,SR43C_ARATH_Tsuboyama_2023_2N88,253.55,High,SR43C_ARATH,Eukaryote,48,Stability,-0.6757952668298763,1.0959450874923506,-0.6614560738669528,-1.3738431535589952,0.0006522140334053683,0.027980151080506586,False
SRBS1_HUMAN_Tsuboyama_2023_2O2W,ESM2 (650M),0.734,650000000.0,SRBS1_HUMAN_Tsuboyama_2023_2O2W,363.68,High,SRBS1_HUMAN,Human,67,Stability,-0.6757952668298763,1.252600890989354,-0.5166225085417135,-1.0730240818338446,0.0008088926051600631,0.021919268868234337,False
SRC_HUMAN_Ahler_2019,ESM2 (650M),0.555,650000000.0,SRC_HUMAN_Ahler_2019,2.75,Medium,SRC_HUMAN,Human,536,Activity,-0.6757952668298763,-0.8687858335612788,0.3864674784502302,0.8026923031155857,0.0007028439036764745,0.02578206817006315,False
SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,ESM2 (650M),0.465,650000000.0,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,3.38,Medium,SRC_HUMAN,Human,536,Activity,-0.6757952668298763,-0.7792018271138867,0.3864674784502302,0.8026923031155857,3.7865108518536114e-05,0.025555059438608044,False
SRC_HUMAN_Nguyen_2022,ESM2 (650M),0.471,650000000.0,SRC_HUMAN_Nguyen_2022,3.38,Medium,SRC_HUMAN,Human,536,OrganismalFitness,-0.6757952668298763,-0.7792018271138867,0.3864674784502302,0.8026923031155857,2.509304218773024e-05,0.01788833625536561,False
SUMO1_HUMAN_Weile_2017,ESM2 (650M),0.509,650000000.0,SUMO1_HUMAN_Weile_2017,140.9,High,SUMO1_HUMAN,Human,101,OrganismalFitness,-0.6757952668298763,0.840792465717815,-0.33837593745989736,-0.7028062533172734,3.171554178447921e-05,0.03800584194868304,False
SYUA_HUMAN_Newberry_2020,ESM2 (650M),0.137,650000000.0,SYUA_HUMAN_Newberry_2020,47.17,Medium,SYUA_HUMAN,Human,140,OrganismalFitness,-0.6757952668298763,0.3655473488541605,-0.19656927556430182,-0.40827405492747393,0.0058605376250343046,0.02969539769318818,False
TADBP_HUMAN_Bolognesi_2019,ESM2 (650M),-0.12,650000000.0,TADBP_HUMAN_Bolognesi_2019,0.33,Low,TADBP_HUMAN,Human,414,OrganismalFitness,-0.6757952668298763,-1.789604587513654,0.2743030298783591,0.5697269319726176,0.011150482900246858,0.025552458434467715,True
TAT_HV1BR_Fernandes_2016,ESM2 (650M),0.017,650000000.0,TAT_HV1BR_Fernandes_2016,115.56,High,TAT_HV1BR,Virus,86,OrganismalFitness,-0.6757952668298763,0.7546890057806177,-0.4081988599989723,-0.8478283460633489,0.006809619085597536,0.061508020219596886,True
TCRG1_MOUSE_Tsuboyama_2023_1E0L,ESM2 (650M),0.769,650000000.0,TCRG1_MOUSE_Tsuboyama_2023_1E0L,79.56,Medium,TCRG1_MOUSE,Eukaryote,37,Stability,-0.6757952668298763,0.5925762470608564,-0.774495587175545,-1.6086260326892088,0.0031502494172942074,0.029394600966395748,False
THO1_YEAST_Tsuboyama_2023_2WQG,ESM2 (650M),0.513,650000000.0,THO1_YEAST_Tsuboyama_2023_2WQG,206.87,High,THO1_YEAST,Eukaryote,41,Stability,-0.6757952668298763,1.007578987058035,-0.7299134545228045,-1.516029018108999,7.171150232767723e-05,0.028241727775724167,False
TNKS2_HUMAN_Tsuboyama_2023_5JRT,ESM2 (650M),0.525,650000000.0,TNKS2_HUMAN_Tsuboyama_2023_5JRT,195.89,High,TNKS2_HUMAN,Human,59,Stability,-0.6757952668298763,0.9838937388448041,-0.5718452996003958,-1.1877217260369721,7.193681102525867e-05,0.020490497081621983,False
TPK1_HUMAN_Weile_2017,ESM2 (650M),0.339,650000000.0,TPK1_HUMAN_Weile_2017,29.93,Medium,TPK1_HUMAN,Human,243,OrganismalFitness,-0.6757952668298763,0.1679881894486499,0.04290896235577213,0.08912184268589181,0.0006855269594140163,0.021361521553306045,False
TPMT_HUMAN_Matreyek_2018,ESM2 (650M),0.539,650000000.0,TPMT_HUMAN_Matreyek_2018,26.71,Medium,TPMT_HUMAN,Human,245,Expression,-0.6757952668298763,0.11855536062983152,0.0464687731219926,0.09651556366353198,0.0008796611020857586,0.04777730047881536,False
TPOR_HUMAN_Bridgford_2020,ESM2 (650M),0.29,650000000.0,TPOR_HUMAN_Bridgford_2020,0.19,Low,TPOR_HUMAN,Human,635,OrganismalFitness,-0.6757952668298763,-2.0293649264387126,0.46007641404943556,0.9555779386235216,0.0003333847896452137,0.02587191649015964,False
TRPC_SACS2_Chan_2017,ESM2 (650M),0.653,650000000.0,TRPC_SACS2_Chan_2017,41.98,Medium,TRPC_SACS2,Prokaryote,248,OrganismalFitness,-0.6757952668298763,0.3149239068548402,0.05175436958367641,0.10749373862972113,0.0018922759544663325,0.02476727958933515,False
TRPC_THEMA_Chan_2017,ESM2 (650M),0.464,650000000.0,TRPC_THEMA_Chan_2017,41.51,Medium,TRPC_THEMA,Prokaryote,252,OrganismalFitness,-0.6757952668298763,0.31003420598697806,0.0587032295390042,0.12192650907637606,1.5472995267446732e-05,0.024736774189147992,False
UBC9_HUMAN_Weile_2017,ESM2 (650M),0.473,650000000.0,UBC9_HUMAN_Weile_2017,55.33,Medium,UBC9_HUMAN,Human,159,OrganismalFitness,-0.6757952668298763,0.434842142822611,-0.14130018692208868,-0.2934802507211757,9.165201724008797e-07,0.027508362175714084,False
UBE4B_HUMAN_Tsuboyama_2023_3L1X,ESM2 (650M),0.46,650000000.0,UBE4B_HUMAN_Tsuboyama_2023_3L1X,506.27,High,UBE4B_HUMAN,Human,69,Stability,-0.6757952668298763,1.3962636658051477,-0.5038482205052848,-1.0464919070548913,0.0007757357051917177,0.023088632061985467,False
UBE4B_MOUSE_Starita_2013,ESM2 (650M),0.459,650000000.0,UBE4B_MOUSE_Starita_2013,0.64,Low,UBE4B_MOUSE,Eukaryote,1173,Activity,-0.6757952668298763,-1.5019385534076544,0.7266007008729893,1.5091484343468464,0.00024645684609780595,0.0497232616385265,False
UBR5_HUMAN_Tsuboyama_2023_1I2T,ESM2 (650M),0.197,650000000.0,UBR5_HUMAN_Tsuboyama_2023_1I2T,17.55,Medium,UBR5_HUMAN,Human,58,Stability,-0.6757952668298763,-0.06384140658969861,-0.5792693176796027,-1.2031413991082156,0.003910535301199801,0.0228743540203522,False
VG08_BPP22_Tsuboyama_2023_2GP8,ESM2 (650M),0.655,650000000.0,VG08_BPP22_Tsuboyama_2023_2GP8,1177.87,High,VG08_BPP22,Virus,40,Stability,-0.6757952668298763,1.76297883317996,-0.7406373199145777,-1.5383024685016238,0.006454889807538601,0.0473314312597536,True
VILI_CHICK_Tsuboyama_2023_1YU5,ESM2 (650M),0.662,650000000.0,VILI_CHICK_Tsuboyama_2023_1YU5,761.62,High,VILI_CHICK,Eukaryote,65,Stability,-0.6757952668298763,1.5736198126271983,-0.5297839545996845,-1.1003603831727549,0.0002465008569101619,0.03244522901101951,False
VKOR1_HUMAN_Chiasson_2020_abundance,ESM2 (650M),0.493,650000000.0,VKOR1_HUMAN_Chiasson_2020_abundance,29.05,Medium,VKOR1_HUMAN,Human,163,Expression,-0.6757952668298763,0.1550276093348082,-0.13050970683858232,-0.27106844172579597,0.00038975515752638894,0.05178888074751702,False
VKOR1_HUMAN_Chiasson_2020_activity,ESM2 (650M),0.43,650000000.0,VKOR1_HUMAN_Chiasson_2020_activity,29.05,Medium,VKOR1_HUMAN,Human,163,Activity,-0.6757952668298763,0.1550276093348082,-0.13050970683858232,-0.27106844172579597,3.533976706491883e-05,0.030808728793499687,False
VRPI_BPT7_Tsuboyama_2023_2WNM,ESM2 (650M),0.587,650000000.0,VRPI_BPT7_Tsuboyama_2023_2WNM,81.19,Medium,VRPI_BPT7,Virus,56,Stability,-0.6757952668298763,0.601384014013874,-0.5945092842363395,-1.2347947840292108,0.005536114527007164,0.044275442175141656,False
YAIA_ECOLI_Tsuboyama_2023_2KVT,ESM2 (650M),0.625,650000000.0,YAIA_ECOLI_Tsuboyama_2023_2KVT,16.25,Medium,YAIA_ECOLI,Prokaryote,52,Stability,-0.6757952668298763,-0.09726516207664826,-0.6266939676077408,-1.3016423172913478,0.0013786711477098582,0.030256312942731917,False
YAP1_HUMAN_Araya_2012,ESM2 (650M),0.466,650000000.0,YAP1_HUMAN_Araya_2012,0.26,Low,YAP1_HUMAN,Human,504,Binding,-0.6757952668298763,-1.8931451794207235,0.35973322520298545,0.7471653040595195,0.0037055077471846386,0.06880089043462109,False
YNZC_BACSU_Tsuboyama_2023_2JVD,ESM2 (650M),0.658,650000000.0,YNZC_BACSU_Tsuboyama_2023_2JVD,40.99,Medium,YNZC_BACSU,Prokaryote,39,Stability,-0.6757952668298763,0.3045593909249604,-0.7516327042160409,-1.5611398632132698,0.0015864682234095154,0.028187448886783314,False
A0A140D2T1_ZIKV_Sourisseau_2019,ESM2 (3B),0.363,3000000000.0,A0A140D2T1_ZIKV_Sourisseau_2019,1.63,Medium,A0A140D2T1_ZIKV,Virus,3423,OrganismalFitness,-0.011587368753069427,-1.0959309229875838,1.1917095878953372,2.475178810875862,0.00019451368973879537,0.023236250874080197,False
A0A192B1T2_9HIV1_Haddox_2018,ESM2 (3B),0.132,3000000000.0,A0A192B1T2_9HIV1_Haddox_2018,42.81,Medium,A0A192B1T2_9HIV1,Virus,852,OrganismalFitness,-0.011587368753069427,0.323426700442768,0.5877422835241601,1.2207397349248823,0.0008942138502858542,0.01363053216715567,False
A0A1I9GEU1_NEIME_Kennouche_2019,ESM2 (3B),0.027,3000000000.0,A0A1I9GEU1_NEIME_Kennouche_2019,14.07,Medium,A0A1I9GEU1_NEIME,Prokaryote,161,Activity,-0.011587368753069427,-0.1598244299567957,-0.13587143521069045,-0.2822047425419639,0.0034117260375955724,0.014923672010546849,False
A0A247D711_LISMN_Stadelmann_2021,ESM2 (3B),0.084,3000000000.0,A0A247D711_LISMN_Stadelmann_2021,0.1,Low,A0A247D711_LISMN,Prokaryote,87,Activity,-0.011587368753069427,-2.3081185273915414,-0.40317805862392153,-0.837400150046994,0.0025986793423161845,0.03865814071467724,False
A0A2Z5U3Z0_9INFA_Doud_2016,ESM2 (3B),0.498,3000000000.0,A0A2Z5U3Z0_9INFA_Doud_2016,16.01,Medium,A0A2Z5U3Z0_9INFA,Virus,565,OrganismalFitness,-0.011587368753069427,-0.10372719547224163,0.4093511365768987,0.8502216225788034,0.000802600282341305,0.011606577619520235,False
A0A2Z5U3Z0_9INFA_Wu_2014,ESM2 (3B),0.481,3000000000.0,A0A2Z5U3Z0_9INFA_Wu_2014,16.01,Medium,A0A2Z5U3Z0_9INFA,Virus,565,OrganismalFitness,-0.011587368753069427,-0.10372719547224163,0.4093511365768987,0.8502216225788034,0.0006723045514145922,0.011606577619520235,False
A4_HUMAN_Seuma_2022,ESM2 (3B),0.48,3000000000.0,A4_HUMAN_Seuma_2022,0.08,Low,A4_HUMAN,Human,770,Stability,-0.011587368753069427,-2.4050285403995977,0.5437934139299418,1.129458006652751,6.364181145153386e-05,0.031992544853740326,False
A4D664_9INFA_Soh_2019,ESM2 (3B),0.211,3000000000.0,A4D664_9INFA_Soh_2019,1.7,Medium,A4D664_9INFA,Virus,759,OrganismalFitness,-0.011587368753069427,-1.0776696060132676,0.5375444646529401,1.1164789495084773,5.00725329277419e-05,0.012472296243882824,False
A4GRB6_PSEAI_Chen_2020,ESM2 (3B),0.712,3000000000.0,A4GRB6_PSEAI_Chen_2020,120.61,High,A4GRB6_PSEAI,Prokaryote,266,OrganismalFitness,-0.011587368753069427,0.7732647900707437,0.08218432538852705,0.17069670568571016,0.001214357803050542,0.01079813306275278,False
AACC1_PSEAI_Dandage_2018,ESM2 (3B),0.511,3000000000.0,AACC1_PSEAI_Dandage_2018,985.3,High,AACC1_PSEAI,Prokaryote,177,OrganismalFitness,-0.011587368753069427,1.685449955398186,-0.09472404488073316,-0.19674168199260678,1.2129638150094781e-05,0.01408074868204609,False
ACE2_HUMAN_Chan_2020,ESM2 (3B),0.175,3000000000.0,ACE2_HUMAN_Chan_2020,1.97,Medium,ACE2_HUMAN,Human,805,Binding,-0.011587368753069427,-1.0136523012299485,0.5630985691253287,1.169554781542917,0.0015032155369028907,0.027988401938041425,False
ADRB2_HUMAN_Jones_2020,ESM2 (3B),0.505,3000000000.0,ADRB2_HUMAN_Jones_2020,67.99,Medium,ADRB2_HUMAN,Human,413,Activity,-0.011587368753069427,0.5243265137825694,0.27325274041386116,0.5675454825203206,1.1990667108415476e-05,0.011458619704097254,False
AICDA_HUMAN_Gajula_2014_3cycles,ESM2 (3B),0.347,3000000000.0,AICDA_HUMAN_Gajula_2014_3cycles,18.4,Medium,AICDA_HUMAN,Human,198,Activity,-0.011587368753069427,-0.04330070438200506,-0.04603212098100906,-0.09560863790069171,0.00015792387931775882,0.011435976888315004,False
AMFR_HUMAN_Tsuboyama_2023_4G3O,ESM2 (3B),0.297,3000000000.0,AMFR_HUMAN_Tsuboyama_2023_4G3O,26.51,Medium,AMFR_HUMAN,Human,47,Stability,-0.011587368753069427,0.11529120034155205,-0.6705994533068225,-1.3928339372862057,0.0006600817919732011,0.00960034564703974,False
AMIE_PSEAE_Wrenbeck_2017,ESM2 (3B),0.674,3000000000.0,AMIE_PSEAE_Wrenbeck_2017,89.1,Medium,AMIE_PSEAE,Prokaryote,346,Activity,-0.011587368753069427,0.6417591766453332,0.19637878755023674,0.4078784116424582,0.0012927275956299861,0.014343809729096645,False
ANCSZ_Hobbs_2022,ESM2 (3B),0.598,3000000000.0,ANCSZ_Hobbs_2022,1.79,Medium,ANCSZ,Eukaryote,627,Activity,-0.011587368753069427,-1.0552654964116481,0.4545702295881764,0.9441416027530078,0.0009053195671014012,0.015572068674609951,False
ARGR_ECOLI_Tsuboyama_2023_1AOY,ESM2 (3B),0.499,3000000000.0,ARGR_ECOLI_Tsuboyama_2023_1AOY,54.24,Medium,ARGR_ECOLI,Prokaryote,69,Stability,-0.011587368753069427,0.42620115346746545,-0.5038482205052848,-1.0464919070548913,3.5585385570816196e-06,0.01053082797680942,False
B2L11_HUMAN_Dutta_2010_binding-Mcl-1,ESM2 (3B),0.367,3000000000.0,B2L11_HUMAN_Dutta_2010_binding-Mcl-1,0.45,Low,B2L11_HUMAN,Human,198,Binding,-0.011587368753069427,-1.6549060136161977,-0.04603212098100906,-0.09560863790069171,0.0003797271976215925,0.032235977847138594,False
BBC1_YEAST_Tsuboyama_2023_1TG0,ESM2 (3B),0.458,3000000000.0,BBC1_YEAST_Tsuboyama_2023_1TG0,271.76,High,BBC1_YEAST,Eukaryote,64,Stability,-0.011587368753069427,1.12606700647043,-0.5365173372586529,-1.114345607637074,0.00016723081460305332,0.01164663176415329,False
BCHB_CHLTE_Tsuboyama_2023_2KRU,ESM2 (3B),0.521,3000000000.0,BCHB_CHLTE_Tsuboyama_2023_2KRU,51.95,Medium,BCHB_CHLTE,Prokaryote,52,Stability,-0.011587368753069427,0.40746702450165473,-0.6266939676077408,-1.3016423172913478,3.396589673771689e-05,0.010423233496304274,False
BLAT_ECOLX_Deng_2012,ESM2 (3B),0.461,3000000000.0,BLAT_ECOLX_Deng_2012,177.98,High,BLAT_ECOLX,Prokaryote,286,OrganismalFitness,-0.011587368753069427,0.942252675042937,0.11366872188650312,0.2360897442888776,4.1116622069820433e-07,0.011452570581765933,False
BLAT_ECOLX_Firnberg_2014,ESM2 (3B),0.573,3000000000.0,BLAT_ECOLX_Firnberg_2014,177.98,High,BLAT_ECOLX,Prokaryote,286,OrganismalFitness,-0.011587368753069427,0.942252675042937,0.11366872188650312,0.2360897442888776,0.00022715829138231274,0.011452570581765933,False
BLAT_ECOLX_Jacquier_2013,ESM2 (3B),0.588,3000000000.0,BLAT_ECOLX_Jacquier_2013,177.98,High,BLAT_ECOLX,Prokaryote,286,OrganismalFitness,-0.011587368753069427,0.942252675042937,0.11366872188650312,0.2360897442888776,0.00029502150814782836,0.011452570581765933,False
BLAT_ECOLX_Stiffler_2015,ESM2 (3B),0.589,3000000000.0,BLAT_ECOLX_Stiffler_2015,177.98,High,BLAT_ECOLX,Prokaryote,286,OrganismalFitness,-0.011587368753069427,0.942252675042937,0.11366872188650312,0.2360897442888776,0.0002998606437387436,0.011452570581765933,False
BRCA1_HUMAN_Findlay_2018,ESM2 (3B),0.497,3000000000.0,BRCA1_HUMAN_Findlay_2018,0.05,Low,BRCA1_HUMAN,Human,1863,OrganismalFitness,-0.011587368753069427,-2.6091485230555227,0.9275155436537026,1.926448225078204,0.0003862097815571389,0.016581972470698654,False
BRCA2_HUMAN_Erwood_2022_HEK293T,ESM2 (3B),0.464,3000000000.0,BRCA2_HUMAN_Erwood_2022_HEK293T,0.02,Low,BRCA2_HUMAN,Human,3418,OrganismalFitness,-0.011587368753069427,-3.00708853172756,1.1910747471421779,2.473860247698674,0.0003201634871819432,0.024040898988489406,False
C6KNH7_9INFA_Lee_2018,ESM2 (3B),0.405,3000000000.0,C6KNH7_9INFA_Lee_2018,16.0,Medium,C6KNH7_9INFA,Virus,566,OrganismalFitness,-0.011587368753069427,-0.10399854473561665,0.41011911994573147,0.8518167227449414,0.00023071799332706217,0.011606888270091889,False
CALM1_HUMAN_Weile_2017,ESM2 (3B),0.218,3000000000.0,CALM1_HUMAN_Weile_2017,190.77,High,CALM1_HUMAN,Human,149,OrganismalFitness,-0.011587368753069427,0.9723915523117346,-0.16951104283026597,-0.3520741510219301,0.00158100238625456,0.012638723039996521,False
CAPSD_AAV2S_Sinai_2021,ESM2 (3B),0.183,3000000000.0,CAPSD_AAV2S_Sinai_2021,0.26,Low,CAPSD_AAV2S,Virus,735,OrganismalFitness,-0.011587368753069427,-1.8931451794207235,0.5235900278416548,1.0874956077078965,3.8817447710381726e-05,0.015728978868300623,False
CAR11_HUMAN_Meitlis_2020_gof,ESM2 (3B),0.345,3000000000.0,CAR11_HUMAN_Meitlis_2020_gof,0.04,Low,CAR11_HUMAN,Human,1154,OrganismalFitness,-0.011587368753069427,-2.706058536063579,0.7195084975771726,1.4944179400229465,1.0507057405048725e-05,0.014628112016351776,False
CAR11_HUMAN_Meitlis_2020_lof,ESM2 (3B),0.533,3000000000.0,CAR11_HUMAN_Meitlis_2020_lof,0.04,Low,CAR11_HUMAN,Human,1154,OrganismalFitness,-0.011587368753069427,-2.706058536063579,0.7195084975771726,1.4944179400229465,0.0007109258740803384,0.014628112016351776,False
CAS9_STRP1_Spencer_2017_positive,ESM2 (3B),0.188,3000000000.0,CAS9_STRP1_Spencer_2017_positive,1.14,Medium,CAS9_STRP1,Prokaryote,1368,Activity,-0.011587368753069427,-1.251213676055069,0.7933887861415574,1.6478671751834342,0.0017381039864637908,0.024053293984293178,False
CASP3_HUMAN_Roychowdhury_2020,ESM2 (3B),0.554,3000000000.0,CASP3_HUMAN_Roychowdhury_2020,111.55,High,CASP3_HUMAN,Human,258,Activity,-0.011587368753069427,0.7393510472283151,0.06892239472069006,0.14315169798101607,0.0001117779949549061,0.011611044374879604,False
CASP7_HUMAN_Roychowdhury_2020,ESM2 (3B),0.572,3000000000.0,CASP7_HUMAN_Roychowdhury_2020,80.66,Medium,CASP7_HUMAN,Human,281,Activity,-0.011587368753069427,0.5985396902800584,0.10600900866253982,0.22018053279816271,0.00018155606375684638,0.011156345607233057,False
CATR_CHLRE_Tsuboyama_2023_2AMI,ESM2 (3B),0.615,3000000000.0,CATR_CHLRE_Tsuboyama_2023_2AMI,1107.51,High,CATR_CHLRE,Eukaryote,72,Stability,-0.011587368753069427,1.7362291288807326,-0.48536481481127147,-1.0081019044977733,2.952038274981335e-05,0.014305214344101674,False
CBPA2_HUMAN_Tsuboyama_2023_1O6X,ESM2 (3B),0.727,3000000000.0,CBPA2_HUMAN_Tsuboyama_2023_1O6X,43.64,Medium,CBPA2_HUMAN,Human,72,Stability,-0.011587368753069427,0.33176621452476285,-0.48536481481127147,-1.0081019044977733,0.0006057928547864019,0.008086353705219623,False
CBS_HUMAN_Sun_2020,ESM2 (3B),0.329,3000000000.0,CBS_HUMAN_Sun_2020,3.5,Medium,CBS_HUMAN,Human,551,OrganismalFitness,-0.011587368753069427,-0.7640504830412658,0.39845428760924495,0.8275888855898484,0.00014677063079295843,0.0072617636815001186,False
CBX4_HUMAN_Tsuboyama_2023_2K28,ESM2 (3B),0.609,3000000000.0,CBX4_HUMAN_Tsuboyama_2023_2K28,269.65,High,CBX4_HUMAN,Human,50,Stability,-0.011587368753069427,1.1226818972326398,-0.6437273069065212,-1.3370205343830301,5.930345559845514e-05,0.008617806503656511,False
CCDB_ECOLI_Adkar_2012,ESM2 (3B),0.463,3000000000.0,CCDB_ECOLI_Adkar_2012,168.82,High,CCDB_ECOLI,Prokaryote,101,Activity,-0.011587368753069427,0.9193053685421217,-0.33837593745989736,-0.7028062533172734,3.141727703836367e-05,0.016069409308032374,False
CCDB_ECOLI_Tripathi_2016,ESM2 (3B),0.522,3000000000.0,CCDB_ECOLI_Tripathi_2016,168.82,High,CCDB_ECOLI,Prokaryote,101,OrganismalFitness,-0.011587368753069427,0.9193053685421217,-0.33837593745989736,-0.7028062533172734,0.00016170685620388577,0.013891701409903812,False
CCR5_HUMAN_Gill_2023,ESM2 (3B),0.339,3000000000.0,CCR5_HUMAN_Gill_2023,182.74,High,CCR5_HUMAN,Human,352,Binding,-0.011587368753069427,0.9537150931842096,0.2038453522355912,0.42338645394315205,0.00040065297073261044,0.0335880940469697,False
CD19_HUMAN_Klesmith_2019_FMC_singles,ESM2 (3B),0.123,3000000000.0,CD19_HUMAN_Klesmith_2019_FMC_singles,0.5,Low,CD19_HUMAN,Human,556,Binding,-0.011587368753069427,-1.6091485230555227,0.4023774803395175,0.8357373502960044,0.001724181441679641,0.027068242697247977,False
CP2C9_HUMAN_Amorosi_2021_abundance,ESM2 (3B),0.626,3000000000.0,CP2C9_HUMAN_Amorosi_2021_abundance,165.48,High,CP2C9_HUMAN,Human,490,Expression,-0.011587368753069427,0.910626984831933,0.34749876878597385,0.7217543586466754,0.000858363786982195,0.02331056008053046,False
CP2C9_HUMAN_Amorosi_2021_activity,ESM2 (3B),0.678,3000000000.0,CP2C9_HUMAN_Amorosi_2021_activity,165.48,High,CP2C9_HUMAN,Human,490,Binding,-0.011587368753069427,0.910626984831933,0.34749876878597385,0.7217543586466754,0.003957560488765683,0.03465301203505772,False
CSN4_MOUSE_Tsuboyama_2023_1UFM,ESM2 (3B),0.423,3000000000.0,CSN4_MOUSE_Tsuboyama_2023_1UFM,48.23,Medium,CSN4_MOUSE,Eukaryote,72,Stability,-0.011587368753069427,0.37519873453034114,-0.48536481481127147,-1.0081019044977733,0.00017028996879427233,0.01113270126993286,False
CUE1_YEAST_Tsuboyama_2023_2MYX,ESM2 (3B),0.498,3000000000.0,CUE1_YEAST_Tsuboyama_2023_2MYX,7.64,Medium,CUE1_YEAST,Eukaryote,52,Stability,-0.011587368753069427,-0.4250251688158515,-0.6266939676077408,-1.3016423172913478,1.4951467291782075e-05,0.013425131222704055,False
D7PM05_CLYGR_Somermeyer_2022,ESM2 (3B),0.072,3000000000.0,D7PM05_CLYGR_Somermeyer_2022,0.6,Low,D7PM05_CLYGR,Eukaryote,235,Activity,-0.011587368753069427,-1.5299672770078978,0.028370551029196278,0.05892558679867425,0.002808728612688851,0.0181963836687254,False
DLG4_HUMAN_Faure_2021,ESM2 (3B),0.487,3000000000.0,DLG4_HUMAN_Faure_2021,0.46,Low,DLG4_HUMAN,Human,724,OrganismalFitness,-0.011587368753069427,-1.6453606957099673,0.5170412549546071,1.0738938174295403,0.00010750445840308477,0.00901924202023171,False
DLG4_RAT_McLaughlin_2012,ESM2 (3B),0.478,3000000000.0,DLG4_RAT_McLaughlin_2012,0.36,Low,DLG4_RAT,Eukaryote,724,Binding,-0.011587368753069427,-1.7518160266242542,0.5170412549546071,1.0738938174295403,0.0017777937741412144,0.03491521374901024,False
DN7A_SACS2_Tsuboyama_2023_1JIC,ESM2 (3B),0.337,3000000000.0,DN7A_SACS2_Tsuboyama_2023_1JIC,24.82,Medium,DN7A_SACS2,Prokaryote,55,Stability,-0.011587368753069427,0.08668324977116959,-0.6023346217482961,-1.2510479968876846,0.00031471627619134447,0.011378608683657653,False
DNJA1_HUMAN_Tsuboyama_2023_2LO1,ESM2 (3B),0.753,3000000000.0,DNJA1_HUMAN_Tsuboyama_2023_2LO1,547.68,High,DNJA1_HUMAN,Human,65,Stability,-0.011587368753069427,1.4304083544022603,-0.5297839545996845,-1.1003603831727549,0.0005583420097066856,0.009330761751552008,False
DOCK1_MOUSE_Tsuboyama_2023_2M0Y,ESM2 (3B),0.508,3000000000.0,DOCK1_MOUSE_Tsuboyama_2023_2M0Y,368.28,High,DOCK1_MOUSE,Eukaryote,66,Stability,-0.011587368753069427,1.258059607087906,-0.5231533757006712,-1.0865886819450563,4.831224110900867e-05,0.012069241296555582,False
